run_name,evidence_id,true_class,predicted_class,split,image_path,source_batch,source_dataset,confidence_if_available,error_slice,review_action,notes
baseline_001,large_dr_b001_mixed_000436,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/41284_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.88887775,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000447,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42416_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.50620878,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000448,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42448_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.44408309,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000449,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/42498_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.53167605,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000450,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42715_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.53516108,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000451,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42787_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.55666316,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000452,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/42871_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.71027416,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000462,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/43609_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.63075489,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000463,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/43609_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.81710064,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_001,large_dr_b001_mixed_000464,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/43903_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.45333579,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_dr_000233,dr_pattern_dominant,normal_or_non_specific,val,train/12734_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.64799261,dr_pattern_dominant -> normal_or_non_specific,,
baseline_002,large_dr_b001_dr_000252,dr_pattern_dominant,normal_or_non_specific,val,train/13668_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.81989360,dr_pattern_dominant -> normal_or_non_specific,,
baseline_002,large_dr_b001_dr_000307,dr_pattern_dominant,normal_or_non_specific,test,train/16445_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.49239409,dr_pattern_dominant -> normal_or_non_specific,,
baseline_002,large_dr_b001_dr_000341,dr_pattern_dominant,normal_or_non_specific,test,train/18759_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.47383809,dr_pattern_dominant -> normal_or_non_specific,,
baseline_002,large_dr_b001_dr_000342,dr_pattern_dominant,normal_or_non_specific,test,train/18864_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.39552617,dr_pattern_dominant -> normal_or_non_specific,,
baseline_002,large_dr_b001_dr_000344,dr_pattern_dominant,normal_or_non_specific,test,train/19047_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.47546366,dr_pattern_dominant -> normal_or_non_specific,,
baseline_002,large_dr_b001_dr_000357,dr_pattern_dominant,normal_or_non_specific,test,train/19367_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.57649183,dr_pattern_dominant -> normal_or_non_specific,,
baseline_002,large_dr_b001_exudate_000329,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/12410_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.46759939,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000330,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/12434_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.40477490,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000336,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/12590_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.74709362,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000337,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/12628_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.55014807,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000338,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/12672_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.48986563,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000339,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/12672_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.46518910,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000343,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/12835_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.61463845,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000353,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/13112_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.42392319,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000355,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/13308_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.41103244,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000360,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/13605_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.42277429,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000361,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/13684_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.52608716,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000365,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/13931_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.43322507,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000372,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/14336_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.63165063,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000375,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/14466_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.65777177,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000379,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/14811_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.76466924,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000380,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/14834_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.57278067,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000383,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/14927_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.31962827,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000384,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/15034_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.34086537,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000394,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,val,train/15276_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.62175405,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000401,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/15711_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.60897166,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000402,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/15711_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.84524918,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000404,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/15914_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.37915629,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000416,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/16429_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.42421582,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000420,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/16597_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.48489356,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000422,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/16607_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.55138040,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000428,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/17222_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.53573763,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000430,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/17331_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.37540567,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000431,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/17332_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.61632359,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000442,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/17694_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.61429489,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000443,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/17694_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.56268972,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000450,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/18020_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.39364854,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000452,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/18233_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.88097453,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000453,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/18255_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.29280019,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000454,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/18325_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.44698048,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000455,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/18372_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.67741603,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000456,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/18416_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.52743417,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000462,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/18495_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.56057626,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_exudate_000464,exudate_macular_pattern_dominant,mixed_hemorrhage_exudate_pattern,test,train/18570_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.55156308,exudate_macular_pattern_dominant -> mixed_hemorrhage_exudate_pattern,,
baseline_002,large_dr_b001_mixed_000327,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/31034_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.48039541,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000329,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/31143_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.60931140,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000331,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/31196_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.50804305,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000334,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/31347_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.53824919,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000337,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/31805_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.67972142,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000339,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/31940_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.78791147,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000341,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/32391_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.63709158,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000344,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/32591_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.74483764,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000345,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/32668_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.49307442,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000349,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/32791_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.58649111,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000351,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/32822_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.40450528,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000364,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/34113_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.60988176,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000367,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/34274_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.86076456,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000368,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/34368_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.51311553,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000370,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/34690_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.43009955,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000377,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/35547_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.65828401,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000379,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/35667_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.52302808,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000380,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/35855_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.49541065,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000390,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/36627_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.54131991,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000392,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/36788_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.64172888,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000394,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,val,train/36907_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.93090796,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000395,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,val,train/37383_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.60923445,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000397,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/37528_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.60573840,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000400,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/37612_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.76785564,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000405,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/37856_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.61488980,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000408,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/38283_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.53173167,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000415,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/39365_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.75701249,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000417,mixed_hemorrhage_exudate_pattern,exudate_macular_pattern_dominant,test,train/39860_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.63828641,mixed_hemorrhage_exudate_pattern -> exudate_macular_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000418,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/39869_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.61929715,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000419,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/39876_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.55726475,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000423,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/40213_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.56026655,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000424,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/40336_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.80773997,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000425,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/40354_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.61526006,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000426,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/40538_left.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.70020139,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000427,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/40538_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.71423060,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
baseline_002,large_dr_b001_mixed_000428,mixed_hemorrhage_exudate_pattern,dr_pattern_dominant,test,train/40700_right.jpeg,large_dr_batch_001_moderate_full_review,Kaggle Diabetic Retinopathy Detection original 82GB train source,0.87307429,mixed_hemorrhage_exudate_pattern -> dr_pattern_dominant,,
