row_id,source_dataset,source_class,id_code,relative_image_path,candidate_bucket,confidence,auto_quality_score,contact_sheet_file,tile_position,manual_bucket,reviewer_decision,notes
row_0376,kaggle_dr_224x224_2019,Moderate,57f933d3d7c7,images/moderate/row_0376_moderate_57f933d3d7c7.png,dr_pattern_dominant,low_medium,98.2,batch_008A_contact_sheets/batch_008A_page_008.jpg,r01c04,,,
row_0003,kaggle_dr_224x224_2019,Moderate,00b74780d31d,images/moderate/row_0003_moderate_00b74780d31d.png,dr_pattern_dominant,low_medium,97.8,batch_008A_contact_sheets/batch_008A_page_008.jpg,r02c01,,,
row_0703,kaggle_dr_224x224_2019,Moderate,ad570b850a4f,images/moderate/row_0703_moderate_ad570b850a4f.png,dr_pattern_dominant,low_medium,97.8,batch_008A_contact_sheets/batch_008A_page_008.jpg,r02c02,,,
row_0013,kaggle_dr_224x224_2019,Moderate,033f2b43de6d,images/moderate/row_0013_moderate_033f2b43de6d.png,dr_pattern_dominant,low_medium,97.7,batch_008A_contact_sheets/batch_008A_page_008.jpg,r02c03,,,
row_0037,kaggle_dr_224x224_2019,Moderate,0a09aa7356c0,images/moderate/row_0037_moderate_0a09aa7356c0.png,dr_pattern_dominant,low_medium,97.7,batch_008A_contact_sheets/batch_008A_page_008.jpg,r02c04,,,
row_0425,kaggle_dr_224x224_2019,Moderate,668e853258cd,images/moderate/row_0425_moderate_668e853258cd.png,dr_pattern_dominant,low_medium,97.6,batch_008A_contact_sheets/batch_008A_page_008.jpg,r03c01,,,
row_0969,kaggle_dr_224x224_2019,Moderate,f583a722434c,images/moderate/row_0969_moderate_f583a722434c.png,dr_pattern_dominant,low_medium,97.6,batch_008A_contact_sheets/batch_008A_page_008.jpg,r03c02,,,
row_0657,kaggle_dr_224x224_2019,Moderate,a4359815f152,images/moderate/row_0657_moderate_a4359815f152.png,dr_pattern_dominant,low_medium,97.3,batch_008A_contact_sheets/batch_008A_page_008.jpg,r03c03,,,
row_0886,kaggle_dr_224x224_2019,Moderate,df3adfd6ba36,images/moderate/row_0886_moderate_df3adfd6ba36.png,dr_pattern_dominant,low_medium,97.3,batch_008A_contact_sheets/batch_008A_page_008.jpg,r03c04,,,
row_0661,kaggle_dr_224x224_2019,Moderate,a49b0b4484ea,images/moderate/row_0661_moderate_a49b0b4484ea.png,dr_pattern_dominant,low_medium,96.8,batch_008A_contact_sheets/batch_008A_page_008.jpg,r04c01,,,
row_0942,kaggle_dr_224x224_2019,Moderate,eae901557a84,images/moderate/row_0942_moderate_eae901557a84.png,dr_pattern_dominant,low_medium,96.1,batch_008A_contact_sheets/batch_008A_page_008.jpg,r04c02,,,
row_0243,kaggle_dr_224x224_2019,Moderate,3c1efa38d0da,images/moderate/row_0243_moderate_3c1efa38d0da.png,dr_pattern_dominant,low_medium,95.9,batch_008A_contact_sheets/batch_008A_page_008.jpg,r04c03,,,
row_0274,kaggle_dr_224x224_2019,Moderate,42b08dca9b2f,images/moderate/row_0274_moderate_42b08dca9b2f.png,dr_pattern_dominant,low_medium,95.6,batch_008A_contact_sheets/batch_008A_page_008.jpg,r04c04,,,
row_0408,kaggle_dr_224x224_2019,Moderate,61c2fbd16e38,images/moderate/row_0408_moderate_61c2fbd16e38.png,dr_pattern_dominant,low_medium,95.3,batch_008A_contact_sheets/batch_008A_page_009.jpg,r01c01,,,
row_0202,kaggle_dr_224x224_2019,Moderate,2e79041ef722,images/moderate/row_0202_moderate_2e79041ef722.png,dr_pattern_dominant,low_medium,95.2,batch_008A_contact_sheets/batch_008A_page_009.jpg,r01c02,,,
row_0393,kaggle_dr_224x224_2019,Moderate,5cc6dea19614,images/moderate/row_0393_moderate_5cc6dea19614.png,dr_pattern_dominant,low_medium,95.2,batch_008A_contact_sheets/batch_008A_page_009.jpg,r01c03,,,
row_0187,kaggle_dr_224x224_2019,Moderate,2af1bf226f51,images/moderate/row_0187_moderate_2af1bf226f51.png,dr_pattern_dominant,low_medium,95.1,batch_008A_contact_sheets/batch_008A_page_009.jpg,r01c04,,,
row_0850,kaggle_dr_224x224_2019,Moderate,d4be0403e6ab,images/moderate/row_0850_moderate_d4be0403e6ab.png,dr_pattern_dominant,low_medium,95.0,batch_008A_contact_sheets/batch_008A_page_009.jpg,r02c01,,,
row_0211,kaggle_dr_224x224_2019,Moderate,3128eb593012,images/moderate/row_0211_moderate_3128eb593012.png,dr_pattern_dominant,low_medium,94.8,batch_008A_contact_sheets/batch_008A_page_009.jpg,r02c02,,,
row_0277,kaggle_dr_224x224_2019,Moderate,436e1793d240,images/moderate/row_0277_moderate_436e1793d240.png,dr_pattern_dominant,low_medium,94.7,batch_008A_contact_sheets/batch_008A_page_009.jpg,r02c03,,,
row_0611,kaggle_dr_224x224_2019,Moderate,9a9b21215c55,images/moderate/row_0611_moderate_9a9b21215c55.png,dr_pattern_dominant,low_medium,94.7,batch_008A_contact_sheets/batch_008A_page_009.jpg,r02c04,,,
row_0317,kaggle_dr_224x224_2019,Moderate,4a558a1cd243,images/moderate/row_0317_moderate_4a558a1cd243.png,dr_pattern_dominant,low_medium,93.7,batch_008A_contact_sheets/batch_008A_page_009.jpg,r03c01,,,
row_0340,kaggle_dr_224x224_2019,Moderate,510aa0a898fa,images/moderate/row_0340_moderate_510aa0a898fa.png,dr_pattern_dominant,low_medium,93.6,batch_008A_contact_sheets/batch_008A_page_009.jpg,r03c02,,,
row_0849,kaggle_dr_224x224_2019,Moderate,d473f6fafba0,images/moderate/row_0849_moderate_d473f6fafba0.png,dr_pattern_dominant,low_medium,93.5,batch_008A_contact_sheets/batch_008A_page_009.jpg,r03c03,,,
row_0846,kaggle_dr_224x224_2019,Moderate,d3be5346684b,images/moderate/row_0846_moderate_d3be5346684b.png,dr_pattern_dominant,low_medium,93.4,batch_008A_contact_sheets/batch_008A_page_009.jpg,r03c04,,,
row_0054,kaggle_dr_224x224_2019,Moderate,0fb560f9adb2,images/moderate/row_0054_moderate_0fb560f9adb2.png,dr_pattern_dominant,low_medium,93.3,batch_008A_contact_sheets/batch_008A_page_009.jpg,r04c01,,,
row_0023,kaggle_dr_224x224_2019,Moderate,052d9a3fe55a,images/moderate/row_0023_moderate_052d9a3fe55a.png,dr_pattern_dominant,low_medium,92.9,batch_008A_contact_sheets/batch_008A_page_009.jpg,r04c02,,,
row_0070,kaggle_dr_224x224_2019,Moderate,13063d1bc4ea,images/moderate/row_0070_moderate_13063d1bc4ea.png,dr_pattern_dominant,low_medium,92.8,batch_008A_contact_sheets/batch_008A_page_009.jpg,r04c03,,,
row_0458,kaggle_dr_224x224_2019,Moderate,70f5caf5f305,images/moderate/row_0458_moderate_70f5caf5f305.png,dr_pattern_dominant,low_medium,92.8,batch_008A_contact_sheets/batch_008A_page_009.jpg,r04c04,,,
row_0586,kaggle_dr_224x224_2019,Moderate,932181b93b2f,images/moderate/row_0586_moderate_932181b93b2f.png,dr_pattern_dominant,low_medium,92.7,batch_008A_contact_sheets/batch_008A_page_010.jpg,r01c01,,,
row_0014,kaggle_dr_224x224_2019,Moderate,03676c71ed1b,images/moderate/row_0014_moderate_03676c71ed1b.png,dr_pattern_dominant,low_medium,92.6,batch_008A_contact_sheets/batch_008A_page_010.jpg,r01c02,,,
row_0448,kaggle_dr_224x224_2019,Moderate,6d3d1fe6c32a,images/moderate/row_0448_moderate_6d3d1fe6c32a.png,dr_pattern_dominant,low_medium,92.6,batch_008A_contact_sheets/batch_008A_page_010.jpg,r01c03,,,
row_0007,kaggle_dr_224x224_2019,Moderate,0180bfa26c0b,images/moderate/row_0007_moderate_0180bfa26c0b.png,dr_pattern_dominant,low_medium,92.5,batch_008A_contact_sheets/batch_008A_page_010.jpg,r01c04,,,
row_0149,kaggle_dr_224x224_2019,Moderate,236f56771ec6,images/moderate/row_0149_moderate_236f56771ec6.png,dr_pattern_dominant,low_medium,92.4,batch_008A_contact_sheets/batch_008A_page_010.jpg,r02c01,,,
row_0360,kaggle_dr_224x224_2019,Moderate,5327f88a1919,images/moderate/row_0360_moderate_5327f88a1919.png,dr_pattern_dominant,low_medium,92.3,batch_008A_contact_sheets/batch_008A_page_010.jpg,r02c02,,,
row_0918,kaggle_dr_224x224_2019,Moderate,e65f94ad9be3,images/moderate/row_0918_moderate_e65f94ad9be3.png,dr_pattern_dominant,low_medium,92.3,batch_008A_contact_sheets/batch_008A_page_010.jpg,r02c03,,,
row_0261,kaggle_dr_224x224_2019,Moderate,3fd7df6099e3,images/moderate/row_0261_moderate_3fd7df6099e3.png,dr_pattern_dominant,low_medium,92.2,batch_008A_contact_sheets/batch_008A_page_010.jpg,r02c04,,,
row_0656,kaggle_dr_224x224_2019,Moderate,a3b2e93d058b,images/moderate/row_0656_moderate_a3b2e93d058b.png,dr_pattern_dominant,low_medium,92.2,batch_008A_contact_sheets/batch_008A_page_010.jpg,r03c01,,,
row_0647,kaggle_dr_224x224_2019,Moderate,a1b12fdce6c3,images/moderate/row_0647_moderate_a1b12fdce6c3.png,dr_pattern_dominant,low_medium,92.1,batch_008A_contact_sheets/batch_008A_page_010.jpg,r03c02,,,
row_0763,kaggle_dr_224x224_2019,Moderate,be21d8b60e2a,images/moderate/row_0763_moderate_be21d8b60e2a.png,dr_pattern_dominant,low_medium,92.0,batch_008A_contact_sheets/batch_008A_page_010.jpg,r03c03,,,
row_0748,kaggle_dr_224x224_2019,Moderate,b98f77098b9d,images/moderate/row_0748_moderate_b98f77098b9d.png,dr_pattern_dominant,low_medium,91.8,batch_008A_contact_sheets/batch_008A_page_010.jpg,r03c04,,,
row_0564,kaggle_dr_224x224_2019,Moderate,8dfa629ca74e,images/moderate/row_0564_moderate_8dfa629ca74e.png,dr_pattern_dominant,low_medium,91.7,batch_008A_contact_sheets/batch_008A_page_010.jpg,r04c01,,,
row_0471,kaggle_dr_224x224_2019,Moderate,75a7bc945b7d,images/moderate/row_0471_moderate_75a7bc945b7d.png,dr_pattern_dominant,low_medium,91.6,batch_008A_contact_sheets/batch_008A_page_010.jpg,r04c02,,,
row_0598,kaggle_dr_224x224_2019,Moderate,98104c8c67eb,images/moderate/row_0598_moderate_98104c8c67eb.png,dr_pattern_dominant,low_medium,91.6,batch_008A_contact_sheets/batch_008A_page_010.jpg,r04c03,,,
row_0028,kaggle_dr_224x224_2019,Moderate,07419eddd6be,images/moderate/row_0028_moderate_07419eddd6be.png,dr_pattern_dominant,low_medium,91.5,batch_008A_contact_sheets/batch_008A_page_010.jpg,r04c04,,,
